56,-3.1003220081329346,-2.050957441329956,-34.5010986328125
57,-3.676827907562256,2.251176357269287,-37.13359832763672
1,-9.931803703308105,-15.033761024475098,-9.608141899108887
58,-3.545858144760132,-1.4680274724960327,-34.255043029785156
1,-2.8304603099823,-0.2529447674751282,-34.054656982421875
1,-0.14276272058486938,-22.688814163208008,8.831809997558594
2,0.1292984038591385,-22.517242431640625,12.009035110473633
3,-0.7790358662605286,-25.41094970703125,1.6043174266815186
4,0.4507152736186981,-28.018918991088867,7.698420524597168
5,0.16186946630477905,-25.231204986572266,8.049140930175781
6,-0.44341567158699036,-20.59501075744629,6.968760013580322
7,-0.04406418651342392,-21.672992706298828,11.280841827392578
1,-0.14276272058486938,-22.688814163208008,8.831809997558594
2,0.1292984038591385,-22.517242431640625,12.009035110473633
3,-0.7790358662605286,-25.41094970703125,1.6043174266815186
4,0.4507152736186981,-28.018918991088867,7.698420524597168
5,0.16186946630477905,-25.231204986572266,8.049140930175781
6,-0.44341567158699036,-20.59501075744629,6.968760013580322
7,-0.04406418651342392,-21.672992706298828,11.280841827392578
8,-0.19475585222244263,-23.1026668548584,8.89049243927002
9,-1.5504577159881592,-22.997028350830078,2.1554040908813477
10,-0.23378299176692963,-24.829269409179688,3.6298460960388184
11,-0.9603774547576904,-20.903791427612305,2.8789899349212646
12,-0.6326028108596802,-24.172779083251953,4.114051818847656
13,-0.6266186237335205,-24.102548599243164,1.426263451576233
14,-1.2554270029067993,-24.42784881591797,2.235227584838867
15,-1.2308298349380493,-24.65818214416504,3.299783945083618
16,0.02815021201968193,-26.080129623413086,6.179958343505859
17,-0.44768258929252625,-19.63037872314453,8.151569366455078
18,-0.6138753890991211,-24.078031539916992,3.770181179046631
19,-0.03291640430688858,-26.927776336669922,5.595918655395508
20,-0.2629673480987549,-23.260089874267578,7.969888210296631
21,-0.5573163032531738,-27.992155075073242,5.43729829788208
22,-0.140457421541214,-23.976369857788086,8.928868293762207
23,-0.09022659063339233,-23.9350643157959,8.378170013427734
24,-0.225036159157753,-23.7562198638916,7.839666843414307
25,-0.9909740090370178,-23.741653442382812,8.63691520690918
26,0.08181248605251312,-24.708932876586914,10.145221710205078
27,-0.8443347811698914,-21.26394271850586,5.705446720123291
28,0.074399434030056,-23.15987205505371,10.583788871765137
29,-1.5259885787963867,-23.122161865234375,1.8593840599060059
30,-0.26402056217193604,-22.591304779052734,8.059735298156738
31,0.5026112198829651,-28.186742782592773,11.062490463256836
32,-1.0646932125091553,-25.35317039489746,1.1932506561279297
33,-1.5295648574829102,-24.36365509033203,2.0624308586120605
34,-0.015978407114744186,-24.37826919555664,9.193673133850098
35,-0.8780053853988647,-25.111719131469727,2.1931400299072266
36,-0.3359788656234741,-18.945890426635742,9.827624320983887
37,-0.8591414093971252,-21.32370376586914,1.9764108657836914
38,-1.4732422828674316,-23.926820755004883,3.3078672885894775
1,-8.308456420898438,-17.863059997558594,2.179837703704834
1,-1.498308777809143,-20.941865921020508,2.7771475315093994
2,-1.4321845769882202,-22.478715896606445,1.4410992860794067
3,-1.5875498056411743,-18.019615173339844,2.740891218185425
4,-0.49989351630210876,-20.176647186279297,6.227328300476074
5,-0.5761841535568237,-16.838167190551758,8.94296646118164
6,0.023737506940960884,-21.308561325073242,4.583508014678955
7,-0.2566576302051544,-16.34649658203125,8.022244453430176
8,-1.2729705572128296,-23.022672653198242,2.13792085647583
9,-0.6130684018135071,-25.614858627319336,-0.052696846425533295
10,-0.45695066452026367,-17.421218872070312,7.332813262939453
11,-1.099432110786438,-22.70366668701172,2.885727882385254
12,-0.5913807153701782,-21.858592987060547,0.24780049920082092
13,-1.4300167560577393,-22.563892364501953,1.3770041465759277
14,0.6781501173973083,-26.173402786254883,12.223770141601562
15,-0.2595486640930176,-15.624217987060547,11.88887882232666
16,-0.22936873137950897,-19.648263931274414,10.095141410827637
17,-1.0076251029968262,-17.329132080078125,4.494705677032471
18,-0.4605132043361664,-21.49676513671875,6.612185478210449
19,-0.25674960017204285,-25.404815673828125,5.118384838104248
20,-0.6834552884101868,-23.85816192626953,1.07059645652771
21,-1.3075122833251953,-21.660411834716797,-0.3136593699455261
22,-0.44388431310653687,-12.662779808044434,10.199724197387695
23,-0.686269998550415,-21.24500846862793,5.5968780517578125
24,-0.33132845163345337,-20.995101928710938,8.703855514526367
25,-0.7733283042907715,-17.755407333374023,5.8781046867370605
26,-1.4259155988693237,-21.443193435668945,1.6806697845458984
27,-0.6893230080604553,-23.29834747314453,1.7883238792419434
28,-0.6397124528884888,-17.90089225769043,6.4250712394714355
29,-1.4627662897109985,-20.890470504760742,1.817856788635254
30,-0.1806342899799347,-18.511859893798828,9.503853797912598
